timestamp,isp,interface,target,latency_ms,success
2026-03-08T15:15:35.334734,astound,eth0,1.1.1.1,13.6,True
2026-03-08T15:16:35.320405,astound,eth0,8.8.8.8,15.1,True
2026-03-08T15:16:35.320405,astound,eth0,1.1.1.1,19.1,True
2026-03-08T15:17:35.316913,astound,eth0,8.8.8.8,14.7,True
2026-03-08T15:17:35.316913,astound,eth0,1.1.1.1,17.4,True
2026-03-08T15:18:35.311363,astound,eth0,8.8.8.8,14.2,True
2026-03-08T15:18:35.311363,astound,eth0,1.1.1.1,17.8,True
2026-03-08T15:19:35.327023,astound,eth0,8.8.8.8,16.5,True
2026-03-08T15:19:35.327023,astound,eth0,1.1.1.1,14.9,True
2026-03-08T15:20:35.323905,astound,eth0,8.8.8.8,13.1,True
2026-03-08T15:20:35.323905,astound,eth0,1.1.1.1,15.7,True
2026-03-08T15:21:35.309207,astound,eth0,8.8.8.8,15.7,True
2026-03-08T15:21:35.309207,astound,eth0,1.1.1.1,14.6,True
2026-03-08T15:22:35.310931,astound,eth0,8.8.8.8,17.0,True
2026-03-08T15:22:35.310931,astound,eth0,1.1.1.1,16.8,True
2026-03-08T15:23:35.311691,astound,eth0,8.8.8.8,13.8,True
2026-03-08T15:23:35.311691,astound,eth0,1.1.1.1,19.2,True
2026-03-08T15:24:35.311097,astound,eth0,8.8.8.8,16.1,True
2026-03-08T15:24:35.311097,astound,eth0,1.1.1.1,16.7,True
2026-03-08T15:25:35.324273,astound,eth0,8.8.8.8,14.9,True
2026-03-08T15:25:35.324273,astound,eth0,1.1.1.1,16.7,True
2026-03-08T15:26:35.311215,astound,eth0,8.8.8.8,14.4,True
2026-03-08T15:26:35.311215,astound,eth0,1.1.1.1,13.5,True
2026-03-08T15:27:35.319041,astound,eth0,8.8.8.8,13.9,True
2026-03-08T15:27:35.319041,astound,eth0,1.1.1.1,15.5,True
2026-03-08T15:28:35.308991,astound,eth0,8.8.8.8,14.6,True
2026-03-08T15:28:35.308991,astound,eth0,1.1.1.1,17.1,True
2026-03-08T15:29:35.308384,astound,eth0,8.8.8.8,15.0,True
2026-03-08T15:29:35.308384,astound,eth0,1.1.1.1,15.7,True
2026-03-08T15:30:35.330844,astound,eth0,8.8.8.8,16.2,True
2026-03-08T15:30:35.330844,astound,eth0,1.1.1.1,18.3,True
2026-03-08T15:31:35.337296,astound,eth0,8.8.8.8,15.9,True
2026-03-08T15:31:35.337296,astound,eth0,1.1.1.1,17.4,True
2026-03-08T15:32:35.312329,astound,eth0,8.8.8.8,14.9,True
