timestamp,target,latency_ms,success
2026-03-06T20:36:04.945237,1.1.1.1,14.5,True
2026-03-06T20:37:05.246875,8.8.8.8,18.2,True
2026-03-06T20:37:05.246875,1.1.1.1,17.7,True
2026-03-06T20:38:05.574264,8.8.8.8,18.6,True
2026-03-06T20:38:05.574264,1.1.1.1,11.2,True
2026-03-06T20:39:05.847855,8.8.8.8,16.2,True
2026-03-06T20:39:05.847855,1.1.1.1,,False
2026-03-06T20:40:09.400233,8.8.8.8,21.4,True
2026-03-06T20:40:09.400233,1.1.1.1,37.6,True
2026-03-06T20:41:10.405660,8.8.8.8,19.2,True
2026-03-06T20:41:10.405660,1.1.1.1,16.7,True
2026-03-06T20:42:10.990806,8.8.8.8,17.4,True
2026-03-06T20:42:10.990806,1.1.1.1,14.8,True
2026-03-06T20:43:12.170594,8.8.8.8,16.6,True
2026-03-06T20:43:12.170594,1.1.1.1,20.3,True
2026-03-06T20:44:12.464789,8.8.8.8,17.7,True
2026-03-06T20:44:12.464789,1.1.1.1,21.8,True
2026-03-06T20:45:12.771413,8.8.8.8,19.8,True
2026-03-06T20:45:12.771413,1.1.1.1,9.73,True
2026-03-06T20:46:13.070065,8.8.8.8,,False
2026-03-06T20:46:13.070065,1.1.1.1,19.4,True
2026-03-06T20:47:16.996803,8.8.8.8,18.5,True
2026-03-06T20:47:16.996803,1.1.1.1,19.7,True
2026-03-06T20:48:18.391031,8.8.8.8,19.6,True
2026-03-06T20:48:18.391031,1.1.1.1,17.0,True
2026-03-06T20:49:19.140424,8.8.8.8,14.7,True
2026-03-06T20:49:19.140424,1.1.1.1,18.8,True
2026-03-06T20:50:19.394884,8.8.8.8,19.8,True
2026-03-06T20:50:19.394884,1.1.1.1,18.6,True
2026-03-06T20:51:19.577670,8.8.8.8,16.5,True
2026-03-06T20:51:19.577670,1.1.1.1,16.4,True
2026-03-06T20:52:20.036956,8.8.8.8,19.7,True
2026-03-06T20:52:20.036956,1.1.1.1,21.6,True
2026-03-06T20:53:20.330744,8.8.8.8,20.2,True
2026-03-06T20:53:20.330744,1.1.1.1,19.2,True
2026-03-06T20:54:20.628234,8.8.8.8,17.7,True
2026-03-06T20:54:20.628234,1.1.1.1,23.2,True
2026-03-06T20:55:20.945243,8.8.8.8,18.5,True
2026-03-06T20:55:20.945243,1.1.1.1,15.9,True
2026-03-06T20:56:21.250711,8.8.8.8,17.0,True
2026-03-06T20:56:21.250711,1.1.1.1,16.8,True
2026-03-06T20:57:21.559303,8.8.8.8,17.2,True
2026-03-06T20:57:21.559303,1.1.1.1,23.4,True
2026-03-06T20:58:21.871984,8.8.8.8,18.3,True
2026-03-06T20:58:21.871984,1.1.1.1,15.1,True
2026-03-06T20:59:22.181111,8.8.8.8,19.0,True
2026-03-06T20:59:22.181111,1.1.1.1,14.9,True
2026-03-06T21:00:22.444832,8.8.8.8,18.0,True
2026-03-06T21:00:22.444832,1.1.1.1,16.6,True
2026-03-06T21:01:22.769009,8.8.8.8,25.5,True
2026-03-06T21:01:22.769009,1.1.1.1,15.6,True
2026-03-06T21:02:23.048398,8.8.8.8,23.2,True
2026-03-06T21:02:23.048398,1.1.1.1,12.9,True
2026-03-06T21:03:23.349453,8.8.8.8,20.8,True
2026-03-06T21:03:23.349453,1.1.1.1,15.7,True
2026-03-06T21:04:23.654623,8.8.8.8,16.9,True
2026-03-06T21:04:23.654623,1.1.1.1,17.5,True
2026-03-06T21:05:23.961862,8.8.8.8,19.6,True
2026-03-06T21:05:23.961862,1.1.1.1,17.4,True
2026-03-06T21:06:24.257590,8.8.8.8,18.1,True
2026-03-06T21:06:24.257590,1.1.1.1,17.9,True
2026-03-06T21:07:24.559526,8.8.8.8,21.1,True
2026-03-06T21:07:24.559526,1.1.1.1,16.5,True
2026-03-06T21:08:24.868795,8.8.8.8,19.3,True
2026-03-06T21:08:24.868795,1.1.1.1,10.9,True
2026-03-06T21:09:25.135056,8.8.8.8,15.4,True
2026-03-06T21:09:25.135056,1.1.1.1,18.1,True
2026-03-06T21:10:25.456083,8.8.8.8,20.3,True
2026-03-06T21:10:25.456083,1.1.1.1,18.1,True
2026-03-06T21:11:25.520009,8.8.8.8,20.8,True
2026-03-06T21:11:25.520009,1.1.1.1,17.1,True
2026-03-06T21:12:26.044017,8.8.8.8,22.1,True
2026-03-06T21:12:26.044017,1.1.1.1,13.2,True
2026-03-06T21:13:26.355767,8.8.8.8,19.1,True
2026-03-06T21:13:26.355767,1.1.1.1,24.1,True
2026-03-06T21:14:26.641819,8.8.8.8,18.6,True
2026-03-06T21:14:26.641819,1.1.1.1,15.5,True
2026-03-06T21:15:26.914400,8.8.8.8,21.7,True
2026-03-06T21:15:26.914400,1.1.1.1,13.6,True
2026-03-06T21:16:27.211925,8.8.8.8,18.0,True
2026-03-06T21:16:27.211925,1.1.1.1,19.0,True
2026-03-06T21:17:27.519429,8.8.8.8,20.6,True
2026-03-06T21:17:27.519429,1.1.1.1,17.4,True
2026-03-06T21:18:27.831697,8.8.8.8,17.8,True
2026-03-06T21:18:27.831697,1.1.1.1,15.4,True
2026-03-06T21:19:28.130920,8.8.8.8,20.0,True
2026-03-06T21:19:28.130920,1.1.1.1,13.5,True
2026-03-06T21:20:28.426782,8.8.8.8,20.2,True
2026-03-06T21:20:28.426782,1.1.1.1,18.3,True
2026-03-06T21:21:28.751067,8.8.8.8,18.5,True
2026-03-06T21:21:28.751067,1.1.1.1,16.1,True
2026-03-06T21:22:29.017074,8.8.8.8,25.7,True
2026-03-06T21:22:29.017074,1.1.1.1,17.8,True
2026-03-06T21:23:29.305217,8.8.8.8,18.4,True
2026-03-06T21:23:29.305217,1.1.1.1,18.2,True
2026-03-06T21:24:29.605302,8.8.8.8,19.1,True
2026-03-06T21:24:29.605302,1.1.1.1,,False
2026-03-06T21:25:32.016929,8.8.8.8,18.0,True
2026-03-06T21:25:32.016929,1.1.1.1,18.5,True
2026-03-06T21:26:33.386908,8.8.8.8,15.8,True
2026-03-06T21:26:33.386908,1.1.1.1,21.1,True
2026-03-06T21:27:34.501765,8.8.8.8,18.6,True
2026-03-06T21:27:34.501765,1.1.1.1,15.6,True
2026-03-06T21:28:35.402732,8.8.8.8,19.6,True
2026-03-06T21:28:35.402732,1.1.1.1,16.5,True
2026-03-06T21:29:37.400416,8.8.8.8,15.7,True
2026-03-06T21:29:37.400416,1.1.1.1,15.2,True
2026-03-06T21:30:38.000113,8.8.8.8,19.0,True
2026-03-06T21:30:38.000113,1.1.1.1,16.9,True
2026-03-06T21:31:39.398927,8.8.8.8,20.3,True
2026-03-06T21:31:39.398927,1.1.1.1,15.4,True
2026-03-06T21:32:40.503941,8.8.8.8,20.9,True
2026-03-06T21:32:40.503941,1.1.1.1,16.9,True
2026-03-06T21:33:41.392579,8.8.8.8,27.3,True
2026-03-06T21:33:41.392579,1.1.1.1,16.3,True
2026-03-06T21:34:43.393809,8.8.8.8,15.9,True
2026-03-06T21:34:43.393809,1.1.1.1,10.2,True
2026-03-06T21:35:44.006236,8.8.8.8,17.7,True
2026-03-06T21:35:44.006236,1.1.1.1,14.7,True
2026-03-06T21:36:45.010611,8.8.8.8,19.6,True
2026-03-06T21:36:45.010611,1.1.1.1,16.4,True
2026-03-06T21:37:45.999334,8.8.8.8,18.9,True
2026-03-06T21:37:45.999334,1.1.1.1,16.4,True
2026-03-06T21:38:47.382540,8.8.8.8,17.9,True
2026-03-06T21:38:47.382540,1.1.1.1,21.6,True
2026-03-06T21:39:48.508172,8.8.8.8,19.3,True
2026-03-06T21:39:48.508172,1.1.1.1,17.1,True
2026-03-06T21:40:49.411035,8.8.8.8,23.5,True
2026-03-06T21:40:49.411035,1.1.1.1,,False
2026-03-06T21:41:51.373924,8.8.8.8,18.1,True
2026-03-06T21:41:51.373924,1.1.1.1,14.9,True
2026-03-06T21:42:52.005160,8.8.8.8,58.7,True
2026-03-06T21:42:52.005160,1.1.1.1,36.4,True
2026-03-06T21:43:53.391619,8.8.8.8,33.0,True
2026-03-06T21:43:53.391619,1.1.1.1,20.3,True
2026-03-06T21:44:54.500047,8.8.8.8,15.3,True
2026-03-06T21:44:54.500047,1.1.1.1,15.0,True
2026-03-06T21:45:55.318481,8.8.8.8,20.1,True
2026-03-06T21:45:55.318481,1.1.1.1,17.9,True
2026-03-06T21:46:56.682141,8.8.8.8,,False
2026-03-06T21:46:56.682141,1.1.1.1,15.5,True
2026-03-06T21:47:57.474519,8.8.8.8,18.4,True
2026-03-06T21:47:57.474519,1.1.1.1,16.9,True
2026-03-06T21:48:57.767594,8.8.8.8,17.9,True
2026-03-06T21:48:57.767594,1.1.1.1,16.9,True
2026-03-06T21:49:58.074600,8.8.8.8,19.6,True
2026-03-06T21:49:58.074600,1.1.1.1,12.1,True
2026-03-06T21:50:58.370051,8.8.8.8,15.5,True
2026-03-06T21:50:58.370051,1.1.1.1,21.4,True
2026-03-06T21:51:58.651222,8.8.8.8,19.9,True
2026-03-06T21:51:58.651222,1.1.1.1,16.2,True
2026-03-06T21:52:58.940738,8.8.8.8,19.3,True
2026-03-06T21:52:58.940738,1.1.1.1,18.4,True
2026-03-06T21:53:59.332236,8.8.8.8,17.0,True
2026-03-06T21:53:59.332236,1.1.1.1,20.3,True
2026-03-06T21:55:04.535419,8.8.8.8,17.6,True
2026-03-06T21:55:04.535419,1.1.1.1,15.1,True
2026-03-06T21:56:04.845409,8.8.8.8,17.1,True
2026-03-06T21:56:04.845409,1.1.1.1,,False
2026-03-06T21:57:05.149158,8.8.8.8,16.1,True
2026-03-06T21:57:05.149158,1.1.1.1,17.1,True
2026-03-06T21:58:09.494341,8.8.8.8,18.4,True
2026-03-06T21:58:09.494341,1.1.1.1,21.8,True
2026-03-06T21:59:10.388993,8.8.8.8,15.8,True
2026-03-06T21:59:10.388993,1.1.1.1,17.4,True
2026-03-06T22:00:11.143736,8.8.8.8,20.3,True
2026-03-06T22:00:11.143736,1.1.1.1,15.6,True
2026-03-06T22:01:11.431343,8.8.8.8,18.1,True
2026-03-06T22:01:11.431343,1.1.1.1,20.4,True
2026-03-06T22:02:11.754281,8.8.8.8,20.1,True
2026-03-06T22:02:11.754281,1.1.1.1,16.6,True
2026-03-06T22:03:12.038120,8.8.8.8,17.6,True
2026-03-06T22:03:12.038120,1.1.1.1,18.6,True
2026-03-06T22:04:12.354655,8.8.8.8,20.6,True
2026-03-06T22:04:12.354655,1.1.1.1,16.5,True
2026-03-06T22:05:12.638498,8.8.8.8,18.2,True
2026-03-06T22:05:12.638498,1.1.1.1,23.5,True
2026-03-06T22:06:12.935571,8.8.8.8,17.4,True
2026-03-06T22:06:12.935571,1.1.1.1,17.5,True
2026-03-06T22:07:13.229783,8.8.8.8,19.0,True
2026-03-06T22:07:13.229783,1.1.1.1,16.3,True
2026-03-06T22:08:13.519539,8.8.8.8,20.7,True
2026-03-06T22:08:13.519539,1.1.1.1,12.6,True
2026-03-06T22:09:13.805015,8.8.8.8,19.7,True
2026-03-06T22:09:13.805015,1.1.1.1,20.7,True
2026-03-06T22:10:14.085557,8.8.8.8,17.9,True
2026-03-06T22:10:14.085557,1.1.1.1,18.0,True
2026-03-06T22:11:14.378793,8.8.8.8,,False
2026-03-06T22:11:14.378793,1.1.1.1,20.8,True
2026-03-06T22:12:15.993121,8.8.8.8,17.0,True
2026-03-06T22:12:15.993121,1.1.1.1,15.4,True
2026-03-06T22:13:17.390525,8.8.8.8,15.4,True
2026-03-06T22:13:17.390525,1.1.1.1,,False
2026-03-06T22:14:18.496005,8.8.8.8,18.0,True
2026-03-06T22:14:18.496005,1.1.1.1,14.9,True
2026-03-06T22:15:19.414172,8.8.8.8,18.4,True
2026-03-06T22:15:19.414172,1.1.1.1,16.4,True
2026-03-06T22:16:21.399882,8.8.8.8,17.8,True
2026-03-06T22:16:21.399882,1.1.1.1,,False
2026-03-06T22:17:21.998253,8.8.8.8,15.9,True
2026-03-06T22:17:21.998253,1.1.1.1,26.7,True
2026-03-06T22:18:23.391977,8.8.8.8,16.7,True
2026-03-06T22:18:23.391977,1.1.1.1,14.2,True
2026-03-06T22:19:24.518473,8.8.8.8,17.7,True
2026-03-06T22:19:24.518473,1.1.1.1,17.1,True
2026-03-06T22:20:25.382033,8.8.8.8,21.1,True
2026-03-06T22:20:25.382033,1.1.1.1,31.0,True
2026-03-06T22:21:27.394367,8.8.8.8,18.8,True
2026-03-06T22:21:27.394367,1.1.1.1,15.4,True
2026-03-06T22:22:28.013779,8.8.8.8,20.3,True
2026-03-06T22:22:28.013779,1.1.1.1,19.0,True
2026-03-06T22:23:29.243381,8.8.8.8,16.0,True
2026-03-06T22:23:29.243381,1.1.1.1,17.6,True
2026-03-06T22:24:30.514739,8.8.8.8,18.1,True
2026-03-06T22:24:30.514739,1.1.1.1,14.7,True
2026-03-06T22:25:31.414149,8.8.8.8,18.4,True
2026-03-06T22:25:31.414149,1.1.1.1,17.0,True
2026-03-06T22:26:33.400542,8.8.8.8,18.3,True
2026-03-06T22:26:33.400542,1.1.1.1,15.4,True
2026-03-06T22:27:33.995441,8.8.8.8,15.3,True
2026-03-06T22:27:33.995441,1.1.1.1,17.5,True
2026-03-06T22:28:35.392720,8.8.8.8,20.6,True
2026-03-06T22:28:35.392720,1.1.1.1,18.7,True
2026-03-06T22:29:36.492893,8.8.8.8,15.9,True
2026-03-06T22:29:36.492893,1.1.1.1,18.4,True
2026-03-06T22:30:37.418094,8.8.8.8,16.8,True
2026-03-06T22:30:37.418094,1.1.1.1,14.9,True
2026-03-06T22:31:39.382859,8.8.8.8,16.8,True
2026-03-06T22:31:39.382859,1.1.1.1,16.6,True
2026-03-06T22:32:40.015108,8.8.8.8,20.4,True
2026-03-06T22:32:40.015108,1.1.1.1,16.3,True
2026-03-06T22:33:41.393489,8.8.8.8,18.3,True
2026-03-06T22:33:41.393489,1.1.1.1,24.2,True
2026-03-06T22:34:42.504456,8.8.8.8,15.8,True
2026-03-06T22:34:42.504456,1.1.1.1,17.0,True
2026-03-06T22:35:43.392509,8.8.8.8,22.7,True
2026-03-06T22:35:43.392509,1.1.1.1,21.4,True
2026-03-06T22:36:45.387628,8.8.8.8,17.7,True
2026-03-06T22:36:45.387628,1.1.1.1,17.0,True
2026-03-06T22:37:46.007134,8.8.8.8,16.1,True
2026-03-06T22:37:46.007134,1.1.1.1,18.1,True
2026-03-06T22:38:47.399220,8.8.8.8,23.3,True
2026-03-06T22:38:47.399220,1.1.1.1,15.9,True
2026-03-06T22:39:48.487078,8.8.8.8,24.2,True
2026-03-06T22:39:48.487078,1.1.1.1,16.6,True
2026-03-06T22:40:48.961292,8.8.8.8,19.7,True
2026-03-06T22:40:48.961292,1.1.1.1,14.8,True
2026-03-06T22:41:49.232704,8.8.8.8,17.9,True
2026-03-06T22:41:49.232704,1.1.1.1,18.4,True
2026-03-06T22:42:49.568107,8.8.8.8,19.9,True
2026-03-06T22:42:49.568107,1.1.1.1,16.8,True
2026-03-06T22:43:49.880661,8.8.8.8,18.5,True
2026-03-06T22:43:49.880661,1.1.1.1,20.7,True
2026-03-06T22:44:54.487739,8.8.8.8,19.0,True
2026-03-06T22:44:54.487739,1.1.1.1,,False
2026-03-06T22:45:55.332743,8.8.8.8,22.8,True
2026-03-06T22:45:55.332743,1.1.1.1,18.0,True
2026-03-06T22:46:57.408603,8.8.8.8,17.2,True
2026-03-06T22:46:57.408603,1.1.1.1,17.0,True
2026-03-06T22:47:58.001769,8.8.8.8,16.9,True
2026-03-06T22:47:58.001769,1.1.1.1,17.1,True
2026-03-06T22:48:59.398462,8.8.8.8,19.4,True
2026-03-06T22:48:59.398462,1.1.1.1,23.4,True
2026-03-06T22:50:00.519450,8.8.8.8,18.5,True
2026-03-06T22:50:00.519450,1.1.1.1,16.7,True
2026-03-06T22:51:01.405400,8.8.8.8,19.9,True
2026-03-06T22:51:01.405400,1.1.1.1,16.6,True
2026-03-06T22:52:03.399736,8.8.8.8,15.7,True
2026-03-06T22:52:03.399736,1.1.1.1,15.2,True
2026-03-06T22:53:04.004159,8.8.8.8,18.9,True
2026-03-06T22:53:04.004159,1.1.1.1,19.1,True
2026-03-06T22:54:05.388675,8.8.8.8,19.2,True
2026-03-06T22:54:05.388675,1.1.1.1,16.2,True
2026-03-06T22:55:06.407429,8.8.8.8,16.5,True
2026-03-06T22:55:06.407429,1.1.1.1,19.4,True
2026-03-06T22:56:07.415289,8.8.8.8,,False
2026-03-06T22:56:07.415289,1.1.1.1,18.6,True
2026-03-06T22:57:09.382155,8.8.8.8,23.2,True
2026-03-06T22:57:09.382155,1.1.1.1,17.3,True
2026-03-06T22:58:09.996633,8.8.8.8,18.4,True
2026-03-06T22:58:09.996633,1.1.1.1,16.0,True
2026-03-06T22:59:10.319451,8.8.8.8,19.5,True
2026-03-06T22:59:10.319451,1.1.1.1,15.3,True
2026-03-06T23:00:10.622227,8.8.8.8,22.5,True
2026-03-06T23:00:10.622227,1.1.1.1,15.1,True
2026-03-06T23:01:10.917515,8.8.8.8,20.5,True
2026-03-06T23:01:10.917515,1.1.1.1,19.2,True
2026-03-06T23:02:15.383578,8.8.8.8,17.7,True
2026-03-06T23:02:15.383578,1.1.1.1,17.3,True
2026-03-06T23:03:16.016773,8.8.8.8,16.0,True
2026-03-06T23:03:16.016773,1.1.1.1,17.7,True
2026-03-06T23:04:17.395466,8.8.8.8,18.7,True
2026-03-06T23:04:17.395466,1.1.1.1,14.6,True
2026-03-06T23:05:18.396245,8.8.8.8,28.5,True
2026-03-06T23:05:18.396245,1.1.1.1,17.0,True
2026-03-06T23:06:19.522184,8.8.8.8,18.7,True
2026-03-06T23:06:19.522184,1.1.1.1,17.0,True
2026-03-06T23:07:20.412067,8.8.8.8,17.0,True
2026-03-06T23:07:20.412067,1.1.1.1,16.2,True
2026-03-06T23:08:22.384543,8.8.8.8,21.8,True
2026-03-06T23:08:22.384543,1.1.1.1,18.8,True
2026-03-06T23:09:23.013057,8.8.8.8,20.0,True
2026-03-06T23:09:23.013057,1.1.1.1,19.8,True
2026-03-06T23:10:24.392687,8.8.8.8,19.4,True
2026-03-06T23:10:24.392687,1.1.1.1,11.6,True
2026-03-06T23:11:25.404398,8.8.8.8,15.3,True
2026-03-06T23:11:25.404398,1.1.1.1,25.1,True
2026-03-06T23:12:26.501623,8.8.8.8,20.0,True
2026-03-06T23:12:26.501623,1.1.1.1,,False
2026-03-06T23:13:27.398828,8.8.8.8,,False
2026-03-06T23:13:27.398828,1.1.1.1,17.6,True
2026-03-06T23:14:29.407871,8.8.8.8,27.0,True
2026-03-06T23:14:29.407871,1.1.1.1,18.2,True
2026-03-06T23:15:30.000014,8.8.8.8,20.7,True
2026-03-06T23:15:30.000014,1.1.1.1,16.5,True
2026-03-06T23:16:31.389774,8.8.8.8,21.8,True
2026-03-06T23:16:31.389774,1.1.1.1,16.6,True
2026-03-06T23:17:32.311635,8.8.8.8,16.6,True
2026-03-06T23:17:32.311635,1.1.1.1,,False
2026-03-06T23:18:34.397467,8.8.8.8,18.4,True
2026-03-06T23:18:34.397467,1.1.1.1,15.7,True
2026-03-06T23:19:35.001454,8.8.8.8,18.9,True
2026-03-06T23:19:35.001454,1.1.1.1,19.7,True
2026-03-06T23:20:36.394916,8.8.8.8,16.7,True
2026-03-06T23:20:36.394916,1.1.1.1,14.0,True
2026-03-06T23:21:37.251073,8.8.8.8,17.3,True
2026-03-06T23:21:37.251073,1.1.1.1,18.4,True
2026-03-06T23:22:37.933376,8.8.8.8,23.1,True
2026-03-06T23:22:37.933376,1.1.1.1,20.4,True
2026-03-06T23:23:38.253193,8.8.8.8,22.0,True
2026-03-06T23:23:38.253193,1.1.1.1,20.9,True
2026-03-06T23:24:38.532387,8.8.8.8,15.7,True
2026-03-06T23:24:38.532387,1.1.1.1,17.1,True
2026-03-06T23:25:38.807816,8.8.8.8,17.3,True
2026-03-06T23:25:38.807816,1.1.1.1,19.8,True
2026-03-06T23:26:39.105090,8.8.8.8,18.4,True
2026-03-06T23:26:39.105090,1.1.1.1,16.8,True
2026-03-06T23:27:39.388576,8.8.8.8,19.6,True
2026-03-06T23:27:39.388576,1.1.1.1,18.5,True
2026-03-06T23:28:39.709209,8.8.8.8,20.1,True
2026-03-06T23:28:39.709209,1.1.1.1,22.2,True
2026-03-06T23:29:45.047446,8.8.8.8,19.2,True
2026-03-06T23:29:45.047446,1.1.1.1,19.0,True
2026-03-06T23:30:45.342085,8.8.8.8,18.5,True
2026-03-06T23:30:45.342085,1.1.1.1,18.4,True
2026-03-06T23:31:45.658555,8.8.8.8,19.2,True
2026-03-06T23:31:45.658555,1.1.1.1,15.8,True
2026-03-06T23:32:45.970713,8.8.8.8,23.4,True
2026-03-06T23:32:45.970713,1.1.1.1,16.1,True
2026-03-06T23:33:46.258952,8.8.8.8,16.2,True
2026-03-06T23:33:46.258952,1.1.1.1,20.6,True
2026-03-06T23:34:46.541707,8.8.8.8,18.4,True
2026-03-06T23:34:46.541707,1.1.1.1,16.1,True
2026-03-06T23:35:46.807460,8.8.8.8,21.9,True
2026-03-06T23:35:46.807460,1.1.1.1,21.0,True
2026-03-06T23:36:47.109527,8.8.8.8,17.2,True
2026-03-06T23:36:47.109527,1.1.1.1,17.7,True
2026-03-06T23:37:47.402838,8.8.8.8,16.4,True
2026-03-06T23:37:47.402838,1.1.1.1,19.0,True
2026-03-06T23:38:47.698247,8.8.8.8,18.6,True
2026-03-06T23:38:47.698247,1.1.1.1,18.0,True
2026-03-06T23:39:48.523262,8.8.8.8,17.9,True
2026-03-06T23:39:48.523262,1.1.1.1,18.6,True
2026-03-06T23:40:49.399986,8.8.8.8,18.0,True
2026-03-06T23:40:49.399986,1.1.1.1,16.2,True
2026-03-06T23:41:51.402186,8.8.8.8,16.2,True
2026-03-06T23:41:51.402186,1.1.1.1,18.0,True
2026-03-06T23:42:52.002019,8.8.8.8,18.5,True
2026-03-06T23:42:52.002019,1.1.1.1,16.7,True
2026-03-06T23:43:53.393893,8.8.8.8,16.3,True
2026-03-06T23:43:53.393893,1.1.1.1,,False
2026-03-06T23:44:54.500120,8.8.8.8,18.2,True
2026-03-06T23:44:54.500120,1.1.1.1,17.3,True
2026-03-06T23:45:54.800044,8.8.8.8,17.0,True
2026-03-06T23:45:54.800044,1.1.1.1,16.6,True
2026-03-06T23:46:55.097605,8.8.8.8,16.1,True
2026-03-06T23:46:55.097605,1.1.1.1,16.9,True
2026-03-06T23:47:55.330548,8.8.8.8,16.5,True
2026-03-06T23:47:55.330548,1.1.1.1,21.2,True
2026-03-06T23:48:59.394562,8.8.8.8,17.9,True
2026-03-06T23:48:59.394562,1.1.1.1,17.9,True
2026-03-06T23:50:00.394225,8.8.8.8,20.0,True
2026-03-06T23:50:00.394225,1.1.1.1,17.8,True
2026-03-06T23:51:01.376583,8.8.8.8,20.0,True
2026-03-06T23:51:01.376583,1.1.1.1,20.2,True
2026-03-06T23:52:01.685445,8.8.8.8,15.4,True
2026-03-06T23:52:01.685445,1.1.1.1,19.0,True
2026-03-06T23:53:01.979966,8.8.8.8,17.6,True
2026-03-06T23:53:01.979966,1.1.1.1,18.8,True
2026-03-06T23:54:02.263108,8.8.8.8,19.2,True
2026-03-06T23:54:02.263108,1.1.1.1,,False
2026-03-06T23:55:06.496074,8.8.8.8,15.5,True
2026-03-06T23:55:06.496074,1.1.1.1,16.8,True
2026-03-06T23:56:07.414900,8.8.8.8,20.6,True
2026-03-06T23:56:07.414900,1.1.1.1,17.9,True
2026-03-06T23:57:08.406572,8.8.8.8,18.8,True
2026-03-06T23:57:08.406572,1.1.1.1,19.7,True
2026-03-06T23:58:08.690206,8.8.8.8,12.6,True
2026-03-06T23:58:08.690206,1.1.1.1,16.6,True
2026-03-06T23:59:08.988650,8.8.8.8,19.7,True
2026-03-06T23:59:08.988650,1.1.1.1,10.3,True
2026-03-07T00:00:09.286129,8.8.8.8,26.9,True
2026-03-07T00:00:09.286129,1.1.1.1,18.5,True
2026-03-07T00:01:09.606826,8.8.8.8,17.4,True
2026-03-07T00:01:09.606826,1.1.1.1,17.9,True
2026-03-07T00:02:09.908589,8.8.8.8,17.5,True
2026-03-07T00:02:09.908589,1.1.1.1,18.3,True
2026-03-07T00:03:10.191659,8.8.8.8,19.6,True
2026-03-07T00:03:10.191659,1.1.1.1,17.0,True
2026-03-07T00:04:10.459575,8.8.8.8,15.7,True
2026-03-07T00:04:10.459575,1.1.1.1,17.4,True
2026-03-07T00:05:10.762085,8.8.8.8,17.9,True
2026-03-07T00:05:10.762085,1.1.1.1,20.5,True
2026-03-07T00:06:11.036435,8.8.8.8,22.1,True
2026-03-07T00:06:11.036435,1.1.1.1,23.6,True
2026-03-07T00:07:11.361154,8.8.8.8,17.4,True
2026-03-07T00:07:11.361154,1.1.1.1,15.6,True
2026-03-07T00:08:11.618868,8.8.8.8,18.5,True
2026-03-07T00:08:11.618868,1.1.1.1,19.6,True
2026-03-07T00:09:11.914878,8.8.8.8,19.9,True
2026-03-07T00:09:11.914878,1.1.1.1,19.8,True
2026-03-07T00:10:12.199469,8.8.8.8,25.4,True
2026-03-07T00:10:12.199469,1.1.1.1,16.8,True
2026-03-07T00:11:12.492878,8.8.8.8,23.2,True
2026-03-07T00:11:12.492878,1.1.1.1,16.0,True
2026-03-07T00:12:12.820416,8.8.8.8,16.9,True
2026-03-07T00:12:12.820416,1.1.1.1,19.2,True
2026-03-07T00:13:13.114530,8.8.8.8,18.6,True
2026-03-07T00:13:13.114530,1.1.1.1,21.1,True
2026-03-07T00:14:13.412539,8.8.8.8,34.6,True
2026-03-07T00:14:13.412539,1.1.1.1,17.8,True
2026-03-07T00:15:13.720520,8.8.8.8,17.9,True
2026-03-07T00:15:13.720520,1.1.1.1,11.9,True
2026-03-07T00:16:14.008354,8.8.8.8,15.8,True
2026-03-07T00:16:14.008354,1.1.1.1,16.2,True
2026-03-07T00:17:14.308069,8.8.8.8,20.8,True
2026-03-07T00:17:14.308069,1.1.1.1,18.4,True
2026-03-07T00:18:14.547313,8.8.8.8,19.4,True
2026-03-07T00:18:14.547313,1.1.1.1,16.9,True
2026-03-07T00:19:14.850067,8.8.8.8,18.9,True
2026-03-07T00:19:14.850067,1.1.1.1,20.1,True
2026-03-07T00:20:15.150654,8.8.8.8,19.3,True
2026-03-07T00:20:15.150654,1.1.1.1,18.6,True
2026-03-07T00:21:15.450652,8.8.8.8,15.9,True
2026-03-07T00:21:15.450652,1.1.1.1,19.5,True
2026-03-07T00:22:15.743471,8.8.8.8,17.3,True
2026-03-07T00:22:15.743471,1.1.1.1,15.7,True
2026-03-07T00:23:16.036105,8.8.8.8,21.0,True
2026-03-07T00:23:16.036105,1.1.1.1,18.9,True
2026-03-07T00:24:16.362999,8.8.8.8,18.5,True
2026-03-07T00:24:16.362999,1.1.1.1,15.6,True
2026-03-07T00:25:16.643578,8.8.8.8,18.1,True
2026-03-07T00:25:16.643578,1.1.1.1,19.2,True
2026-03-07T00:26:16.923665,8.8.8.8,18.8,True
2026-03-07T00:26:16.923665,1.1.1.1,14.7,True
2026-03-07T00:27:17.242169,8.8.8.8,17.2,True
2026-03-07T00:27:17.242169,1.1.1.1,,False
2026-03-07T00:28:22.545138,8.8.8.8,17.8,True
2026-03-07T00:28:22.545138,1.1.1.1,18.3,True
2026-03-07T00:29:22.841884,8.8.8.8,17.2,True
2026-03-07T00:29:22.841884,1.1.1.1,17.4,True
2026-03-07T00:30:23.113282,8.8.8.8,16.0,True
2026-03-07T00:30:23.113282,1.1.1.1,15.2,True
2026-03-07T00:31:23.410113,8.8.8.8,19.6,True
2026-03-07T00:31:23.410113,1.1.1.1,17.8,True
2026-03-07T00:32:28.771745,8.8.8.8,18.7,True
2026-03-07T00:32:28.771745,1.1.1.1,17.5,True
